mac,1,2,3,4,5,6,7,8,9,10,label,noise
04:b1:67:ac:8d:65,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-37.0,-37.0,-37.0,-37.0,AA,True
04:b1:67:ac:8d:65,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,AA,True
04:b1:67:ac:8d:65,-27.0,-27.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,AA,True
04:b1:67:ac:8d:65,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,AA,True
04:b1:67:ac:8d:65,-37.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,AA,True
04:b1:67:ac:8d:65,-41.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,AA,True
04:b1:67:ac:8d:65,-48.0,-48.0,-48.0,-48.0,-46.0,-46.0,-46.0,-37.0,-36.0,-36.0,AA,True
04:b1:67:ac:8d:65,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,AA,True
04:b1:67:ac:8d:65,-28.0,-28.0,-28.0,-38.0,-38.0,-38.0,-38.0,-41.0,-41.0,-41.0,AA,True
56:ec:bd:68:73:0c,-36.0,-38.0,-32.0,-39.0,-50.0,-58.0,-53.0,-58.0,-85.0,-60.0,AB,True
56:ec:bd:68:73:0c,-37.0,-43.0,-59.0,-36.0,-59.0,-52.0,-54.0,-64.0,-44.0,-60.0,AB,True
56:ec:bd:68:73:0c,-40.0,-36.0,-33.0,-36.0,-55.0,-55.0,-54.0,-60.0,-55.0,-46.0,AB,True
56:ec:bd:68:73:0c,-40.0,-45.0,-36.0,-30.0,-47.0,-73.0,-49.0,-51.0,-58.0,-56.0,AB,True
56:ec:bd:68:73:0c,-38.0,-31.0,-42.0,-33.0,-50.0,-58.0,-62.0,-50.0,-56.0,-53.0,AB,True
56:ec:bd:68:73:0c,-44.0,-49.0,-34.0,-36.0,-46.0,-59.0,-49.0,-56.0,-50.0,-47.0,AB,True
56:ec:bd:68:73:0c,-45.0,-43.0,-44.0,-34.0,-42.0,-46.0,-50.0,-53.0,-60.0,-50.0,AB,True
56:ec:bd:68:73:0c,-46.0,-37.0,-36.0,-41.0,-43.0,-48.0,-54.0,-62.0,-55.0,-57.0,AB,True
56:ec:bd:68:73:0c,-38.0,-39.0,-42.0,-37.0,-55.0,-50.0,-80.0,-61.0,-54.0,-56.0,AB,True
56:ec:bd:68:73:0c,-36.0,-44.0,-31.0,-38.0,-55.0,-70.0,-66.0,-62.0,-49.0,-55.0,AB,True
56:ec:bd:68:73:0c,-35.0,-65.0,-44.0,-30.0,-37.0,-47.0,-54.0,-60.0,-60.0,-60.0,AB,True
56:ec:bd:68:73:0c,-40.0,-40.0,-41.0,-42.0,-46.0,-58.0,-54.0,-53.0,-61.0,-58.0,AB,True
56:ec:bd:68:73:0c,-39.0,-38.0,-32.0,-32.0,-52.0,-53.0,-53.0,-50.0,-65.0,-61.0,AB,True
56:ec:bd:68:73:0c,-45.0,-41.0,-36.0,-32.0,-32.0,-57.0,-53.0,-55.0,-54.0,-67.0,AB,True
56:ec:bd:68:73:0c,-54.0,-39.0,-42.0,-35.0,-31.0,-57.0,-50.0,-60.0,-53.0,-51.0,AB,True
56:ec:bd:68:73:0c,-51.0,-43.0,-29.0,-29.0,-44.0,-53.0,-58.0,-49.0,-55.0,-76.0,AB,True
56:ec:bd:68:73:0c,-72.0,-42.0,-34.0,-30.0,-44.0,-53.0,-61.0,-50.0,-52.0,-63.0,AB,True
56:ec:bd:68:73:0c,-37.0,-62.0,-33.0,-37.0,-40.0,-48.0,-62.0,-59.0,-56.0,-59.0,AB,True
56:ec:bd:68:73:0c,-55.0,-48.0,-44.0,-34.0,-41.0,-43.0,-50.0,-58.0,-62.0,-49.0,AB,True
56:ec:bd:68:73:0c,-54.0,-43.0,-41.0,-27.0,-45.0,-58.0,-56.0,-60.0,-63.0,-63.0,AB,True
56:ec:bd:68:73:0c,-46.0,-43.0,-35.0,-50.0,-29.0,-46.0,-53.0,-56.0,-49.0,-69.0,AB,True
56:ec:bd:68:73:0c,-44.0,-47.0,-36.0,-33.0,-46.0,-46.0,-59.0,-52.0,-53.0,-55.0,AB,True
56:ec:bd:68:73:0c,-40.0,-39.0,-31.0,-29.0,-56.0,-46.0,-56.0,-53.0,-68.0,-54.0,AB,True
56:ec:bd:68:73:0c,-46.0,-50.0,-48.0,-40.0,-43.0,-44.0,-70.0,-57.0,-61.0,-49.0,AB,True
56:ec:bd:68:73:0c,-44.0,-58.0,-30.0,-31.0,-45.0,-52.0,-59.0,-63.0,-57.0,-61.0,AB,True
56:ec:bd:68:73:0c,-41.0,-50.0,-30.0,-36.0,-54.0,-55.0,-58.0,-48.0,-63.0,-59.0,AB,True
56:ec:bd:68:73:0c,-51.0,-44.0,-29.0,-33.0,-35.0,-57.0,-59.0,-58.0,-66.0,-57.0,AB,True
56:ec:bd:68:73:0c,-50.0,-42.0,-38.0,-35.0,-34.0,-54.0,-62.0,-56.0,-56.0,-50.0,AB,True
56:ec:bd:68:73:0c,-40.0,-37.0,-35.0,-37.0,-39.0,-71.0,-58.0,-57.0,-54.0,-52.0,AB,True
56:ec:bd:68:73:0c,-36.0,-43.0,-30.0,-38.0,-48.0,-54.0,-57.0,-82.0,-58.0,-47.0,AB,True
