mac,1,2,3,4,5,6,7,8,9,10,label,noise
76:64:61:f6:e6:14,-46.0,-46.0,-41.0,-46.0,-45.0,-37.0,-38.0,-50.0,-50.0,-39.0,BA,True
76:64:61:f6:e6:14,-70.0,-46.0,-44.0,-41.0,-39.0,-40.0,-39.0,-36.0,-35.0,-38.0,BA,True
76:64:61:f6:e6:14,-47.0,-66.0,-44.0,-44.0,-52.0,-38.0,-34.0,-42.0,-51.0,-43.0,BA,True
76:64:61:f6:e6:14,-57.0,-41.0,-46.0,-51.0,-40.0,-50.0,-38.0,-45.0,-44.0,-53.0,BA,True
76:64:61:f6:e6:14,-44.0,-44.0,-44.0,-43.0,-40.0,-41.0,-56.0,-57.0,-43.0,-34.0,BA,True
76:64:61:f6:e6:14,-48.0,-46.0,-42.0,-43.0,-48.0,-51.0,-41.0,-35.0,-33.0,-59.0,BA,True
76:64:61:f6:e6:14,-54.0,-47.0,-48.0,-63.0,-39.0,-44.0,-44.0,-41.0,-48.0,-52.0,BA,True
76:64:61:f6:e6:14,-42.0,-47.0,-48.0,-45.0,-44.0,-39.0,-41.0,-47.0,-35.0,-56.0,BA,True
76:64:61:f6:e6:14,-44.0,-43.0,-45.0,-46.0,-44.0,-43.0,-40.0,-44.0,-40.0,-46.0,BA,True
76:64:61:f6:e6:14,-52.0,-44.0,-39.0,-40.0,-44.0,-42.0,-53.0,-37.0,-51.0,-42.0,BA,True
76:64:61:f6:e6:14,-45.0,-46.0,-42.0,-43.0,-46.0,-42.0,-64.0,-41.0,-47.0,-46.0,BA,True
76:64:61:f6:e6:14,-55.0,-53.0,-42.0,-45.0,-38.0,-43.0,-63.0,-40.0,-51.0,-67.0,BA,True
76:64:61:f6:e6:14,-49.0,-41.0,-40.0,-44.0,-63.0,-42.0,-40.0,-42.0,-48.0,-43.0,BA,True
76:64:61:f6:e6:14,-51.0,-45.0,-43.0,-49.0,-48.0,-43.0,-38.0,-42.0,-45.0,-48.0,BA,True
76:64:61:f6:e6:14,-43.0,-47.0,-45.0,-38.0,-48.0,-47.0,-48.0,-51.0,-51.0,-63.0,BA,True
76:64:61:f6:e6:14,-45.0,-43.0,-44.0,-42.0,-43.0,-37.0,-49.0,-45.0,-49.0,-42.0,BA,True
76:64:61:f6:e6:14,-46.0,-43.0,-43.0,-43.0,-41.0,-39.0,-39.0,-49.0,-46.0,-43.0,BA,True
76:64:61:f6:e6:14,-42.0,-42.0,-42.0,-55.0,-37.0,-36.0,-39.0,-35.0,-50.0,-47.0,BA,True
04:b1:67:ac:8d:65,-50.0,-52.0,-57.0,-56.0,-56.0,-52.0,-51.0,-49.0,-44.0,-47.0,BB,True
04:b1:67:ac:8d:65,-56.0,-52.0,-51.0,-55.0,-46.0,-50.0,-44.0,-47.0,-45.0,-54.0,BB,True
04:b1:67:ac:8d:65,-51.0,-62.0,-59.0,-63.0,-57.0,-52.0,-46.0,-45.0,-50.0,-39.0,BB,True
04:b1:67:ac:8d:65,-53.0,-72.0,-59.0,-51.0,-58.0,-56.0,-56.0,-56.0,-56.0,-56.0,BB,True
04:b1:67:ac:8d:65,-56.0,-56.0,-56.0,-56.0,-46.0,-50.0,-50.0,-50.0,-50.0,-50.0,BB,True
04:b1:67:ac:8d:65,-50.0,-50.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,BB,True
04:b1:67:ac:8d:65,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-69.0,BB,True
04:b1:67:ac:8d:65,-53.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,BB,True
04:b1:67:ac:8d:65,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,BB,True
04:b1:67:ac:8d:65,-50.0,-50.0,-50.0,-50.0,-50.0,-45.0,-45.0,-45.0,-45.0,-45.0,BB,True
04:b1:67:ac:8d:65,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-46.0,BB,True
04:b1:67:ac:8d:65,-51.0,-56.0,-60.0,-61.0,-61.0,-56.0,-49.0,-49.0,-51.0,-50.0,BB,True
04:b1:67:ac:8d:65,-49.0,-47.0,-53.0,-56.0,-59.0,-59.0,-59.0,-58.0,-68.0,-68.0,BB,True
04:b1:67:ac:8d:65,-53.0,-53.0,-53.0,-53.0,-58.0,-58.0,-58.0,-58.0,-48.0,-50.0,BB,True
04:b1:67:ac:8d:65,-60.0,-51.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-41.0,-38.0,BB,True
04:b1:67:ac:8d:65,-64.0,-63.0,-63.0,-63.0,-56.0,-56.0,-61.0,-61.0,-61.0,-61.0,BB,True
04:b1:67:ac:8d:65,-45.0,-41.0,-41.0,-47.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,BB,True
04:b1:67:ac:8d:65,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-36.0,BB,True
04:b1:67:ac:8d:65,-36.0,-36.0,-36.0,-36.0,-53.0,-44.0,-44.0,-44.0,-47.0,-47.0,BB,True
04:b1:67:ac:8d:65,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,BB,True
04:b1:67:ac:8d:65,-52.0,-52.0,-52.0,-52.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,BB,True
04:b1:67:ac:8d:65,-37.0,-37.0,-37.0,-43.0,-43.0,-43.0,-43.0,-58.0,-63.0,-63.0,BB,True
04:b1:67:ac:8d:65,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,BB,True
04:b1:67:ac:8d:65,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-59.0,-59.0,-59.0,-59.0,BB,True
04:b1:67:ac:8d:65,-59.0,-59.0,-59.0,-59.0,-71.0,-71.0,-71.0,-71.0,-53.0,-54.0,BB,True
04:b1:67:ac:8d:65,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-54.0,BB,True
