mac,1,2,3,4,5,6,7,8,9,10,label,noise
00:be:3b:9e:7f:14,-42.0,-55.0,-60.0,-45.0,-59.0,-46.0,-39.0,-55.0,-50.0,-64.0,AB,True
00:be:3b:9e:7f:14,-47.0,-62.0,-51.0,-55.0,-39.0,-50.0,-53.0,-46.0,-48.0,-52.0,AB,True
00:be:3b:9e:7f:14,-40.0,-54.0,-51.0,-53.0,-52.0,-52.0,-49.0,-42.0,-53.0,-53.0,AB,True
00:be:3b:9e:7f:14,-42.0,-46.0,-53.0,-58.0,-56.0,-43.0,-54.0,-45.0,-46.0,-58.0,AB,True
00:be:3b:9e:7f:14,-44.0,-45.0,-63.0,-53.0,-42.0,-54.0,-39.0,-46.0,-47.0,-49.0,AB,True
00:be:3b:9e:7f:14,-55.0,-51.0,-58.0,-60.0,-54.0,-31.0,-47.0,-40.0,-44.0,-53.0,AB,True
00:be:3b:9e:7f:14,-43.0,-54.0,-62.0,-52.0,-36.0,-50.0,-43.0,-50.0,-44.0,-60.0,AB,True
00:be:3b:9e:7f:14,-51.0,-49.0,-48.0,-44.0,-37.0,-49.0,-47.0,-51.0,-52.0,-47.0,AB,True
00:be:3b:9e:7f:14,-40.0,-53.0,-61.0,-47.0,-51.0,-44.0,-40.0,-46.0,-44.0,-44.0,AB,True
00:be:3b:9e:7f:14,-51.0,-41.0,-53.0,-53.0,-56.0,-38.0,-49.0,-51.0,-50.0,-47.0,AB,True
00:be:3b:9e:7f:14,-46.0,-60.0,-50.0,-33.0,-47.0,-51.0,-47.0,-51.0,-51.0,-68.0,AB,True
00:be:3b:9e:7f:14,-41.0,-46.0,-51.0,-38.0,-45.0,-45.0,-42.0,-43.0,-59.0,-62.0,AB,True
00:be:3b:9e:7f:14,-41.0,-56.0,-50.0,-50.0,-44.0,-49.0,-52.0,-54.0,-49.0,-45.0,AB,True
00:be:3b:9e:7f:14,-46.0,-55.0,-51.0,-47.0,-48.0,-41.0,-49.0,-50.0,-52.0,-68.0,AB,True
00:be:3b:9e:7f:14,-47.0,-60.0,-48.0,-31.0,-54.0,-53.0,-46.0,-42.0,-57.0,-63.0,AB,True
00:be:3b:9e:7f:14,-40.0,-62.0,-56.0,-47.0,-50.0,-53.0,-52.0,-44.0,-61.0,-65.0,AB,True
00:be:3b:9e:7f:14,-56.0,-58.0,-46.0,-30.0,-55.0,-46.0,-47.0,-51.0,-47.0,-54.0,AB,True
00:be:3b:9e:7f:14,-49.0,-49.0,-48.0,-47.0,-43.0,-42.0,-55.0,-45.0,-47.0,-68.0,AB,True
00:be:3b:9e:7f:14,-42.0,-54.0,-52.0,-38.0,-48.0,-52.0,-42.0,-49.0,-56.0,-52.0,AB,True
00:be:3b:9e:7f:14,-44.0,-49.0,-45.0,-35.0,-54.0,-45.0,-57.0,-50.0,-50.0,-61.0,AB,True
00:be:3b:9e:7f:14,-39.0,-55.0,-54.0,-56.0,-45.0,-38.0,-40.0,-48.0,-55.0,-47.0,AB,True
00:be:3b:9e:7f:14,-52.0,-54.0,-60.0,-48.0,-35.0,-48.0,-44.0,-47.0,-41.0,-52.0,AB,True
00:be:3b:9e:7f:14,-43.0,-48.0,-55.0,-34.0,-51.0,-50.0,-53.0,-50.0,-55.0,-58.0,AB,True
00:be:3b:9e:7f:14,-44.0,-55.0,-52.0,-35.0,-43.0,-39.0,-47.0,-45.0,-65.0,-62.0,AB,True
5c:77:76:80:95:6f,-42.0,-35.0,-23.0,-37.0,-44.0,-55.0,-62.0,-57.0,-50.0,-54.0,AB,True
5c:77:76:80:95:6f,-40.0,-37.0,-30.0,-21.0,-41.0,-46.0,-52.0,-62.0,-70.0,-55.0,AB,True
5c:77:76:80:95:6f,-36.0,-34.0,-31.0,-24.0,-37.0,-56.0,-62.0,-58.0,-54.0,-56.0,AB,True
5c:77:76:80:95:6f,-42.0,-42.0,-21.0,-28.0,-33.0,-54.0,-54.0,-64.0,-66.0,-52.0,AB,True
5c:77:76:80:95:6f,-40.0,-38.0,-33.0,-36.0,-51.0,-59.0,-65.0,-62.0,-56.0,-52.0,AB,True
5c:77:76:80:95:6f,-37.0,-29.0,-34.0,-22.0,-32.0,-60.0,-55.0,-67.0,-62.0,-64.0,AB,True
5c:77:76:80:95:6f,-37.0,-34.0,-31.0,-21.0,-49.0,-58.0,-59.0,-57.0,-64.0,-53.0,AB,True
5c:77:76:80:95:6f,-41.0,-38.0,-29.0,-21.0,-43.0,-50.0,-60.0,-70.0,-56.0,-61.0,AB,True
5c:77:76:80:95:6f,-41.0,-40.0,-29.0,-40.0,-44.0,-57.0,-58.0,-60.0,-50.0,-47.0,AB,True
5c:77:76:80:95:6f,-40.0,-33.0,-32.0,-27.0,-49.0,-62.0,-76.0,-68.0,-63.0,-56.0,AB,True
5c:77:76:80:95:6f,-45.0,-33.0,-28.0,-31.0,-46.0,-57.0,-61.0,-60.0,-64.0,-49.0,AB,True
5c:77:76:80:95:6f,-39.0,-41.0,-40.0,-26.0,-12.0,-41.0,-56.0,-59.0,-56.0,-61.0,AB,True
5c:77:76:80:95:6f,-52.0,-40.0,-32.0,-12.0,-31.0,-54.0,-58.0,-55.0,-64.0,-47.0,AB,True
5c:77:76:80:95:6f,-40.0,-43.0,-32.0,-14.0,-44.0,-53.0,-61.0,-65.0,-61.0,-57.0,AB,True
5c:77:76:80:95:6f,-35.0,-33.0,-34.0,-21.0,-44.0,-56.0,-57.0,-63.0,-57.0,-59.0,AB,True
5c:77:76:80:95:6f,-35.0,-35.0,-33.0,-25.0,-37.0,-52.0,-61.0,-59.0,-54.0,-62.0,AB,True
5c:77:76:80:95:6f,-40.0,-37.0,-26.0,-45.0,-56.0,-67.0,-59.0,-55.0,-44.0,-48.0,AB,True
5c:77:76:80:95:6f,-37.0,-37.0,-26.0,-35.0,-57.0,-62.0,-61.0,-62.0,-47.0,-48.0,AB,True
5c:77:76:80:95:6f,-41.0,-33.0,-25.0,-35.0,-58.0,-58.0,-61.0,-66.0,-56.0,-50.0,AB,True
5c:77:76:80:95:6f,-37.0,-45.0,-22.0,-44.0,-50.0,-59.0,-65.0,-69.0,-53.0,-52.0,AB,True
5c:77:76:80:95:6f,-49.0,-36.0,-23.0,-37.0,-44.0,-61.0,-60.0,-58.0,-60.0,-43.0,AB,True
5c:77:76:80:95:6f,-42.0,-38.0,-28.0,-35.0,-53.0,-57.0,-56.0,-56.0,-58.0,-48.0,AB,True
5c:77:76:80:95:6f,-39.0,-39.0,-27.0,-41.0,-46.0,-53.0,-62.0,-59.0,-66.0,-46.0,AB,True
5c:77:76:80:95:6f,-41.0,-33.0,-28.0,-42.0,-53.0,-60.0,-53.0,-62.0,-60.0,-47.0,AB,True
5c:77:76:80:95:6f,-36.0,-32.0,-28.0,-43.0,-51.0,-59.0,-58.0,-64.0,-47.0,-51.0,AB,True
5c:77:76:80:95:6f,-48.0,-33.0,-20.0,-50.0,-49.0,-60.0,-56.0,-68.0,-65.0,-53.0,AB,True
5c:77:76:80:95:6f,-44.0,-36.0,-31.0,-34.0,-43.0,-59.0,-59.0,-53.0,-71.0,-53.0,AB,True
5c:77:76:80:95:6f,-47.0,-39.0,-30.0,-38.0,-44.0,-67.0,-65.0,-52.0,-58.0,-53.0,AB,True
5c:77:76:80:95:6f,-47.0,-34.0,-34.0,-16.0,-54.0,-56.0,-63.0,-72.0,-57.0,-50.0,AB,True
5c:77:76:80:95:6f,-42.0,-31.0,-20.0,-37.0,-49.0,-63.0,-64.0,-58.0,-47.0,-52.0,AB,True
6e:7c:a5:0f:91:c6,-33.0,-31.0,-29.0,-48.0,-58.0,-50.0,-56.0,-45.0,-42.0,-50.0,AB,True
6e:7c:a5:0f:91:c6,-30.0,-35.0,-28.0,-53.0,-53.0,-65.0,-58.0,-55.0,-53.0,-49.0,AB,True
6e:7c:a5:0f:91:c6,-31.0,-31.0,-27.0,-45.0,-58.0,-58.0,-55.0,-56.0,-67.0,-51.0,AB,True
