mac,1,2,3,4,5,6,7,8,9,10,label,noise
f6:12:7b:46:29:86,-53.0,-48.0,-51.0,-52.0,-52.0,-55.0,-48.0,-47.0,-53.0,-49.0,BB,True
4a:ff:61:0a:f6:20,-51.0,-51.0,-51.0,-51.0,-47.0,-47.0,-47.0,-58.0,-60.0,-60.0,BB,True
4a:ff:61:0a:f6:20,-59.0,-59.0,-59.0,-64.0,-64.0,-64.0,-64.0,-57.0,-58.0,-58.0,BB,True
4a:ff:61:0a:f6:20,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,BB,True
4a:ff:61:0a:f6:20,-58.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,BB,True
4a:ff:61:0a:f6:20,-56.0,-56.0,-53.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-55.0,BB,True
4a:ff:61:0a:f6:20,-54.0,-55.0,-49.0,-55.0,-52.0,-60.0,-52.0,-49.0,-55.0,-63.0,BB,True
4a:ff:61:0a:f6:20,-52.0,-50.0,-53.0,-59.0,-51.0,-58.0,-54.0,-53.0,-50.0,-59.0,BB,True
4a:ff:61:0a:f6:20,-60.0,-53.0,-55.0,-58.0,-46.0,-54.0,-51.0,-49.0,-48.0,-51.0,BB,True
4a:ff:61:0a:f6:20,-61.0,-57.0,-48.0,-44.0,-55.0,-52.0,-52.0,-61.0,-64.0,-59.0,BB,True
4a:ff:61:0a:f6:20,-49.0,-60.0,-53.0,-52.0,-61.0,-60.0,-60.0,-53.0,-48.0,-48.0,BB,True
4a:ff:61:0a:f6:20,-53.0,-60.0,-58.0,-56.0,-54.0,-56.0,-60.0,-58.0,-57.0,-58.0,BB,True
4a:ff:61:0a:f6:20,-50.0,-54.0,-57.0,-59.0,-56.0,-52.0,-50.0,-56.0,-57.0,-61.0,BB,True
4a:ff:61:0a:f6:20,-60.0,-55.0,-55.0,-52.0,-50.0,-51.0,-56.0,-56.0,-50.0,-57.0,BB,True
4a:ff:61:0a:f6:20,-61.0,-60.0,-52.0,-55.0,-58.0,-64.0,-62.0,-57.0,-60.0,-59.0,BB,True
4a:ff:61:0a:f6:20,-53.0,-51.0,-60.0,-61.0,-58.0,-57.0,-58.0,-57.0,-56.0,-56.0,BB,True
4a:ff:61:0a:f6:20,-57.0,-52.0,-61.0,-53.0,-61.0,-58.0,-61.0,-58.0,-48.0,-60.0,BB,True
4a:ff:61:0a:f6:20,-69.0,-54.0,-55.0,-50.0,-53.0,-60.0,-58.0,-63.0,-66.0,-62.0,BB,True
