mac,1,2,3,4,5,6,7,8,9,10,label,noise
6e:7c:a5:0f:91:c6,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,BB,True
6e:7c:a5:0f:91:c6,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-46.0,BB,True
6e:7c:a5:0f:91:c6,-47.0,-47.0,-47.0,-47.0,-47.0,-51.0,-47.0,-46.0,-47.0,-49.0,BB,True
6e:7c:a5:0f:91:c6,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,BB,True
6e:7c:a5:0f:91:c6,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,BB,True
6e:7c:a5:0f:91:c6,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,BB,True
6e:7c:a5:0f:91:c6,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,BB,True
6e:7c:a5:0f:91:c6,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,BB,True
6e:7c:a5:0f:91:c6,-43.0,-43.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,BB,True
6e:7c:a5:0f:91:c6,-45.0,-44.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,BB,True
6e:7c:a5:0f:91:c6,-45.0,-45.0,-45.0,-45.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,BB,True
6e:7c:a5:0f:91:c6,-49.0,-49.0,-49.0,-49.0,-49.0,-38.0,-37.0,-37.0,-37.0,-37.0,BB,True
6e:7c:a5:0f:91:c6,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-49.0,-49.0,-49.0,BB,True
f6:12:7b:46:29:86,-34.0,-38.0,-39.0,-48.0,-54.0,-56.0,-43.0,-45.0,-43.0,-50.0,AB,True
f6:12:7b:46:29:86,-41.0,-39.0,-43.0,-58.0,-52.0,-58.0,-47.0,-45.0,-46.0,-49.0,AB,True
f6:12:7b:46:29:86,-38.0,-36.0,-36.0,-46.0,-53.0,-62.0,-61.0,-61.0,-53.0,-57.0,AB,True
f6:12:7b:46:29:86,-32.0,-41.0,-39.0,-47.0,-51.0,-52.0,-52.0,-53.0,-47.0,-46.0,AB,True
f6:12:7b:46:29:86,-35.0,-40.0,-40.0,-39.0,-45.0,-50.0,-53.0,-44.0,-50.0,-46.0,AB,True
f6:12:7b:46:29:86,-36.0,-44.0,-48.0,-48.0,-38.0,-45.0,-55.0,-54.0,-54.0,-60.0,AB,True
f6:12:7b:46:29:86,-40.0,-40.0,-35.0,-38.0,-49.0,-54.0,-53.0,-51.0,-45.0,-41.0,AB,True
f6:12:7b:46:29:86,-40.0,-43.0,-42.0,-46.0,-46.0,-52.0,-57.0,-53.0,-49.0,-52.0,AB,True
f6:12:7b:46:29:86,-41.0,-39.0,-38.0,-37.0,-37.0,-52.0,-52.0,-51.0,-52.0,-52.0,AB,True
f6:12:7b:46:29:86,-45.0,-41.0,-37.0,-34.0,-44.0,-52.0,-53.0,-51.0,-54.0,-52.0,AB,True
f6:12:7b:46:29:86,-37.0,-39.0,-34.0,-41.0,-50.0,-49.0,-50.0,-47.0,-48.0,-45.0,AB,True
f6:12:7b:46:29:86,-31.0,-28.0,-36.0,-37.0,-51.0,-51.0,-60.0,-54.0,-53.0,-45.0,AB,True
f6:12:7b:46:29:86,-30.0,-35.0,-32.0,-38.0,-51.0,-50.0,-58.0,-53.0,-49.0,-45.0,AB,True
f6:12:7b:46:29:86,-41.0,-35.0,-38.0,-37.0,-36.0,-38.0,-41.0,-45.0,-53.0,-43.0,AB,True
f6:12:7b:46:29:86,-38.0,-36.0,-42.0,-41.0,-42.0,-54.0,-50.0,-55.0,-52.0,-46.0,AB,True
f6:12:7b:46:29:86,-39.0,-40.0,-37.0,-40.0,-45.0,-47.0,-43.0,-51.0,-55.0,-45.0,AB,True
f6:12:7b:46:29:86,-42.0,-42.0,-37.0,-40.0,-43.0,-50.0,-50.0,-52.0,-53.0,-45.0,AB,True
f6:12:7b:46:29:86,-43.0,-42.0,-46.0,-34.0,-42.0,-46.0,-48.0,-47.0,-49.0,-54.0,AB,True
f6:12:7b:46:29:86,-43.0,-42.0,-44.0,-44.0,-51.0,-50.0,-51.0,-49.0,-45.0,-41.0,AB,True
f6:12:7b:46:29:86,-41.0,-41.0,-37.0,-48.0,-46.0,-53.0,-60.0,-55.0,-47.0,-41.0,AB,True
f6:12:7b:46:29:86,-43.0,-39.0,-39.0,-46.0,-44.0,-50.0,-54.0,-54.0,-57.0,-44.0,AB,True
f6:12:7b:46:29:86,-41.0,-44.0,-40.0,-36.0,-38.0,-50.0,-53.0,-55.0,-53.0,-56.0,AB,True
f6:12:7b:46:29:86,-44.0,-37.0,-43.0,-39.0,-43.0,-51.0,-53.0,-56.0,-53.0,-42.0,AB,True
