Classifier,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,MCC,CV_Mean,CV_Std,Train_Time_s,AA_precision,AA_recall,AA_f1,AA_support,BB_precision,BB_recall,BB_f1,BB_support,BA_precision,BA_recall,BA_f1,BA_support,AB_precision,AB_recall,AB_f1,AB_support,Confusion_Matrix,CM_AA_pred_AA,CM_AA_pred_BB,CM_AA_pred_BA,CM_AA_pred_AB,CM_BB_pred_AA,CM_BB_pred_BB,CM_BB_pred_BA,CM_BB_pred_AB,CM_BA_pred_AA,CM_BA_pred_BB,CM_BA_pred_BA,CM_BA_pred_AB,CM_AB_pred_AA,CM_AB_pred_BB,CM_AB_pred_BA,CM_AB_pred_AB,FeatImp_1,FeatImp_2,FeatImp_3,FeatImp_4,FeatImp_5,FeatImp_6,FeatImp_7,FeatImp_8,FeatImp_9,FeatImp_10
MLP_Large,0.8014705882352942,0.8014705882352942,0.804208890388468,0.8014705882352942,0.8000399454691535,0.7368227834785919,0.7813961426864653,0.03548606696786733,0.6553444862365723,0.8545454545454545,0.6911764705882353,0.7642276422764228,68.0,0.8378378378378378,0.9117647058823529,0.8732394366197183,68.0,0.7638888888888888,0.8088235294117647,0.7857142857142857,68.0,0.7605633802816901,0.7941176470588235,0.7769784172661871,68.0,"[[47, 11, 6, 4], [3, 62, 0, 3], [3, 0, 55, 10], [2, 1, 11, 54]]",47,11,6,4,3,62,0,3,3,0,55,10,2,1,11,54,,,,,,,,,,
NuSVC,0.7941176470588235,0.7941176470588236,0.7958793948401884,0.7941176470588235,0.7923790410969499,0.7271300798085117,0.7859788359788359,0.020512442914840206,0.21677255630493164,0.7758620689655172,0.6617647058823529,0.7142857142857143,68.0,0.8356164383561644,0.8970588235294118,0.8652482269503546,68.0,0.8412698412698413,0.7794117647058824,0.8091603053435115,68.0,0.7307692307692307,0.8382352941176471,0.7808219178082192,68.0,"[[45, 11, 6, 6], [3, 61, 0, 4], [4, 0, 53, 11], [6, 1, 4, 57]]",45,11,6,6,3,61,0,4,4,0,53,11,6,1,4,57,,,,,,,,,,
HistGradientBoosting,0.7941176470588235,0.7941176470588236,0.7988375603864735,0.7941176470588235,0.794137685484211,0.7270247940045487,0.7758192524321557,0.019807943205277793,19.879432201385498,0.7777777777777778,0.7205882352941176,0.7480916030534351,68.0,0.855072463768116,0.8676470588235294,0.8613138686131386,68.0,0.85,0.75,0.796875,68.0,0.7125,0.8382352941176471,0.7702702702702703,68.0,"[[49, 8, 5, 6], [4, 59, 0, 5], [5, 0, 51, 12], [5, 2, 4, 57]]",49,8,5,6,4,59,0,5,5,0,51,12,5,2,4,57,,,,,,,,,,
KNN_5,0.7904411764705882,0.7904411764705882,0.8014351649772863,0.7904411764705882,0.7895335968399169,0.7244236503250482,0.7712194913807817,0.010298059087650866,0.08284378051757812,0.8333333333333334,0.6617647058823529,0.7377049180327869,68.0,0.7721518987341772,0.8970588235294118,0.8299319727891157,68.0,0.896551724137931,0.7647058823529411,0.8253968253968254,68.0,0.7037037037037037,0.8382352941176471,0.7651006711409396,68.0,"[[45, 11, 4, 8], [2, 61, 0, 5], [4, 1, 52, 11], [3, 6, 2, 57]]",45,11,4,8,2,61,0,5,4,1,52,11,3,6,2,57,,,,,,,,,,
AdaBoost,0.7867647058823529,0.7867647058823529,0.7962874484613615,0.7867647058823529,0.7867108164691973,0.7186844565186671,0.7629202935654549,0.018036600125766012,0.333270788192749,0.7692307692307693,0.7352941176470589,0.7518796992481203,68.0,0.855072463768116,0.8676470588235294,0.8613138686131386,68.0,0.8703703703703703,0.6911764705882353,0.7704918032786885,68.0,0.6904761904761905,0.8529411764705882,0.7631578947368421,68.0,"[[50, 9, 3, 6], [4, 59, 0, 5], [6, 0, 47, 15], [5, 1, 4, 58]]",50,9,3,6,4,59,0,5,6,0,47,15,5,1,4,58,0.24767672457401732,0.15061207079443745,0.04928629014851752,0.040395375742588294,0.06920537287852148,0.10062798320707841,0.019141444107685698,0.07717122843897696,0.06038513544596443,0.1854983746622125
SGDClassifier,0.7867647058823529,0.7867647058823529,0.7975331041507512,0.7867647058823529,0.7864771490171751,0.7196397975998837,0.7029655231268135,0.05045371381703117,0.07382559776306152,0.7833333333333333,0.6911764705882353,0.734375,68.0,0.8970588235294118,0.8970588235294118,0.8970588235294118,68.0,0.8392857142857143,0.6911764705882353,0.7580645161290323,68.0,0.6704545454545454,0.8676470588235294,0.7564102564102564,68.0,"[[47, 7, 4, 10], [3, 61, 0, 4], [6, 0, 47, 15], [4, 0, 5, 59]]",47,7,4,10,3,61,0,4,6,0,47,15,4,0,5,59,1.4784660339355469,1.020186185836792,0.3977072834968567,0.595434308052063,0.44105422496795654,0.8052008748054504,0.35720735788345337,0.5612697005271912,0.7658283114433289,0.8687881827354431
QDA,0.7794117647058824,0.7794117647058822,0.7799902152641878,0.7794117647058824,0.7774810261307232,0.7071451473069299,0.7702551629970985,0.02764098277083965,0.016677379608154297,0.7857142857142857,0.6470588235294118,0.7096774193548387,68.0,0.7945205479452054,0.8529411764705882,0.8226950354609929,68.0,0.8,0.8235294117647058,0.8115942028985508,68.0,0.7397260273972602,0.7941176470588235,0.7659574468085106,68.0,"[[44, 12, 7, 5], [4, 58, 1, 5], [3, 0, 56, 9], [5, 3, 6, 54]]",44,12,7,5,4,58,1,5,3,0,56,9,5,3,6,54,,,,,,,,,,
MLP_Small,0.7720588235294118,0.7720588235294117,0.774702799683605,0.7720588235294118,0.7693862635900823,0.6982841883291151,0.7371138419525516,0.023749680860882187,0.3999507427215576,0.8113207547169812,0.6323529411764706,0.7107438016528925,68.0,0.782051282051282,0.8970588235294118,0.8356164383561644,68.0,0.7794117647058824,0.7794117647058824,0.7794117647058824,68.0,0.726027397260274,0.7794117647058824,0.75177304964539,68.0,"[[43, 13, 6, 6], [4, 61, 0, 3], [3, 1, 53, 11], [3, 3, 9, 53]]",43,13,6,6,4,61,0,3,3,1,53,11,3,3,9,53,,,,,,,,,,
XGBoost,0.7720588235294118,0.7720588235294117,0.7747999838741009,0.7720588235294118,0.771754875218565,0.6971093798535606,0.778584229390681,0.020345636777851818,1.412576675415039,0.746031746031746,0.6911764705882353,0.7175572519083969,68.0,0.8028169014084507,0.8382352941176471,0.8201438848920863,68.0,0.8360655737704918,0.75,0.7906976744186046,68.0,0.7142857142857143,0.8088235294117647,0.7586206896551724,68.0,"[[47, 10, 6, 5], [6, 57, 0, 5], [5, 0, 51, 12], [5, 4, 4, 55]]",47,10,6,5,6,57,0,5,5,0,51,12,5,4,4,55,0.20490656793117523,0.09034816175699234,0.06318128108978271,0.041458599269390106,0.05561162531375885,0.14633415639400482,0.08052902668714523,0.11541048437356949,0.057212457060813904,0.14500761032104492
PassiveAggressive,0.7720588235294118,0.7720588235294118,0.7779185562696975,0.7720588235294118,0.7728186423730657,0.697298464071712,0.6246586448199352,0.10899978730978557,0.07229375839233398,0.704225352112676,0.7352941176470589,0.7194244604316546,68.0,0.8793103448275862,0.75,0.8095238095238095,68.0,0.7878787878787878,0.7647058823529411,0.7761194029850746,68.0,0.7402597402597403,0.8382352941176471,0.7862068965517242,68.0,"[[50, 7, 7, 4], [13, 51, 0, 4], [4, 0, 52, 12], [4, 0, 7, 57]]",50,7,7,4,13,51,0,4,4,0,52,12,4,0,7,57,4.575904369354248,2.868711233139038,2.3995184898376465,1.4079058170318604,2.934166193008423,1.959751844406128,0.6773663759231567,2.924060344696045,2.426237106323242,4.026698112487793
RidgeClassifier,0.7683823529411765,0.7683823529411764,0.7698098471805708,0.7683823529411765,0.7657919723620473,0.6930525298193004,0.7555342208568014,0.023860838490637495,0.027669191360473633,0.8,0.6470588235294118,0.7154471544715447,68.0,0.7848101265822784,0.9117647058823529,0.8435374149659864,68.0,0.7761194029850746,0.7647058823529411,0.7703703703703704,68.0,0.7183098591549296,0.75,0.7338129496402878,68.0,"[[44, 13, 5, 6], [3, 62, 0, 3], [5, 0, 52, 11], [3, 4, 10, 51]]",44,13,5,6,3,62,0,3,5,0,52,11,3,4,10,51,0.24681426584720612,0.12732477486133575,0.08976636081933975,0.04389393329620361,0.08059266209602356,0.0902089774608612,0.03454852104187012,0.0672655701637268,0.044401295483112335,0.1328117400407791
GaussianNB,0.7169117647058824,0.7169117647058824,0.7167644108736592,0.7169117647058824,0.715693225390622,0.6231895196485114,0.7426096603515957,0.02929362006922715,0.02749490737915039,0.711864406779661,0.6176470588235294,0.6614173228346457,68.0,0.8055555555555556,0.8529411764705882,0.8285714285714286,68.0,0.625,0.6617647058823529,0.6428571428571429,68.0,0.7246376811594203,0.7352941176470589,0.7299270072992701,68.0,"[[42, 11, 11, 4], [5, 58, 1, 4], [11, 1, 45, 11], [1, 2, 15, 50]]",42,11,11,4,5,58,1,4,11,1,45,11,1,2,15,50,,,,,,,,,,
DecisionTree,0.7095588235294118,0.7095588235294118,0.711764705882353,0.7095588235294118,0.7091332782601898,0.6136748082707142,0.6835594811401263,0.02144372381830108,0.03362011909484863,0.7,0.6176470588235294,0.65625,68.0,0.8333333333333334,0.8088235294117647,0.8208955223880597,68.0,0.6666666666666666,0.7647058823529411,0.7123287671232876,68.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,68.0,"[[42, 5, 10, 11], [3, 55, 3, 7], [9, 1, 52, 6], [6, 5, 13, 44]]",42,5,10,11,3,55,3,7,9,1,52,6,6,5,13,44,0.2658470709771756,0.0826106455864016,0.036563990463257215,0.042325504260700406,0.07097077307178848,0.17451904178601138,0.030031944803245884,0.07195133963374759,0.05401421821785175,0.17116547119982015
NearestCentroid,0.7058823529411765,0.7058823529411765,0.7068201394870655,0.7058823529411765,0.7048393825615352,0.6086663940415029,0.7269329237071173,0.025350328246749664,0.17156147956848145,0.7241379310344828,0.6176470588235294,0.6666666666666666,68.0,0.7808219178082192,0.8382352941176471,0.8085106382978723,68.0,0.6164383561643836,0.6617647058823529,0.6382978723404256,68.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,68.0,"[[42, 12, 11, 3], [4, 57, 1, 6], [11, 1, 45, 11], [1, 3, 16, 48]]",42,12,11,3,4,57,1,6,11,1,45,11,1,3,16,48,,,,,,,,,,
Perceptron,0.6691176470588235,0.6691176470588235,0.6841785747641728,0.6691176470588235,0.6636647855604809,0.5651638154100526,0.7038189110769756,0.03084650871680414,0.07420921325683594,0.6046511627906976,0.7647058823529411,0.6753246753246753,68.0,0.6746987951807228,0.8235294117647058,0.7417218543046358,68.0,0.7906976744186046,0.5,0.6126126126126126,68.0,0.6666666666666666,0.5882352941176471,0.625,68.0,"[[52, 12, 2, 2], [9, 56, 0, 3], [19, 0, 34, 15], [6, 15, 7, 40]]",52,12,2,2,9,56,0,3,19,0,34,15,6,15,7,40,3.3521409034729004,1.6519840955734253,2.0887911319732666,3.125990867614746,1.844904899597168,2.8341760635375977,0.7664218544960022,2.0687038898468018,1.7393770217895508,2.278268814086914
ExtraTree,0.6617647058823529,0.661764705882353,0.6619620958751393,0.6617647058823529,0.6611483345580526,0.5494356444121663,0.6586917562724015,0.01986246658585363,0.017137765884399414,0.6153846153846154,0.5882352941176471,0.6015037593984962,68.0,0.7391304347826086,0.75,0.7445255474452555,68.0,0.6666666666666666,0.6176470588235294,0.6412213740458015,68.0,0.6266666666666667,0.6911764705882353,0.6573426573426573,68.0,"[[40, 11, 10, 7], [10, 51, 0, 7], [10, 2, 42, 14], [5, 5, 11, 47]]",40,11,10,7,10,51,0,7,10,2,42,14,5,5,11,47,0.17280237338479537,0.09553115378336162,0.20662539379561098,0.06014646088580507,0.041120951500946155,0.06924365253663142,0.0704097026564694,0.09716340149490443,0.12768774173359326,0.059269168227882287
DummyMostFrequent,0.25,0.25,0.0625,0.25,0.1,0.0,0.24907834101382492,0.0004608294930875556,0.01677250862121582,0.0,0.0,0.0,68.0,0.25,1.0,0.4,68.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,68.0,"[[0, 68, 0, 0], [0, 68, 0, 0], [0, 68, 0, 0], [0, 68, 0, 0]]",0,68,0,0,0,68,0,0,0,68,0,0,0,68,0,0,,,,,,,,,,
DummyStratified,0.23161764705882354,0.23161764705882354,0.23257211950008558,0.23161764705882354,0.23165696977837064,-0.024542999759738022,0.2545954941116232,0.02920810365584356,0.015922069549560547,0.22033898305084745,0.19117647058823528,0.2047244094488189,68.0,0.2727272727272727,0.2647058823529412,0.26865671641791045,68.0,0.2638888888888889,0.27941176470588236,0.2714285714285714,68.0,0.17333333333333334,0.19117647058823528,0.18181818181818182,68.0,"[[13, 16, 14, 25], [15, 18, 16, 19], [18, 13, 19, 18], [13, 19, 23, 13]]",13,16,14,25,15,18,16,19,18,13,19,18,13,19,23,13,,,,,,,,,,
